pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,methodology,recent_poll
Washington Post/George Mason University,2.7,North Carolina,Donald Trump,REP,49,965,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,North Carolina,Kamala Harris,DEM,47,965,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,North Carolina,Donald Trump,REP,50,965,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Pennsylvania,Kamala Harris,DEM,49,707,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Pennsylvania,Donald Trump,REP,46,707,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Pennsylvania,Kamala Harris,DEM,49,707,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Pennsylvania,Donald Trump,REP,47,707,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Wisconsin,Kamala Harris,DEM,50,695,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Wisconsin,Donald Trump,REP,46,695,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Wisconsin,Kamala Harris,DEM,50,695,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Washington Post/George Mason University,2.7,Wisconsin,Donald Trump,REP,47,695,Voters,Live Phone/Text-to-Web/Email/Mail-to-Web,Recent
Mitchell,2.4,Michigan,Kamala Harris,DEM,47,589,Voters,NA,Recent
Mitchell,2.4,Michigan,Donald Trump,REP,47,589,Voters,NA,Recent
Mitchell,2.4,Michigan,Kamala Harris,DEM,47.4,589,Voters,NA,Recent
Mitchell,2.4,Michigan,Donald Trump,REP,48.5,589,Voters,NA,Recent
Patriot Polling,1.1,Wisconsin,Kamala Harris,DEM,49,803,Voters,IVR,Recent
Patriot Polling,1.1,Wisconsin,Donald Trump,REP,50,803,Voters,IVR,Recent
Emerson,2.9,California,Kamala Harris,DEM,61,1000,Voters,IVR/Online Panel,Recent
Emerson,2.9,California,Donald Trump,REP,36.6,1000,Voters,IVR/Online Panel,Recent
Redfield & Wilton Strategies,1.8,North Carolina,Kamala Harris,DEM,46,620,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,48,620,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Arizona,Kamala Harris,DEM,46,1141,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,48,1141,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Florida,Kamala Harris,DEM,44,1009,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,50,1009,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Georgia,Kamala Harris,DEM,47,637,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,47,637,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Michigan,Kamala Harris,DEM,47,682,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,47,682,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Minnesota,Kamala Harris,DEM,51,544,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Minnesota,Donald Trump,REP,43,544,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Nevada,Kamala Harris,DEM,47,838,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Nevada,Donald Trump,REP,47,838,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,New Mexico,Kamala Harris,DEM,49,382,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,New Mexico,Donald Trump,REP,45,382,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Kamala Harris,DEM,48,1649,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,48,1649,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Kamala Harris,DEM,48,641,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Wisconsin,Donald Trump,REP,47,641,Voters,Online Panel,Recent
Cygnal,2.1,North Carolina,Kamala Harris,DEM,46.6,600,Voters,Live Phone/Text-to-Web,Recent
Cygnal,2.1,North Carolina,Donald Trump,REP,47.2,600,Voters,Live Phone/Text-to-Web,Recent
Quinnipiac,2.8,Georgia,Kamala Harris,DEM,45,1328,Voters,Live Phone,Recent
Quinnipiac,2.8,Georgia,Donald Trump,REP,52,1328,Voters,Live Phone,Recent
Quinnipiac,2.8,Georgia,Kamala Harris,DEM,46,1328,Voters,Live Phone,Recent
Quinnipiac,2.8,Georgia,Donald Trump,REP,52,1328,Voters,Live Phone,Recent
Quinnipiac,2.8,North Carolina,Kamala Harris,DEM,49,1031,Voters,Live Phone,Recent
Quinnipiac,2.8,North Carolina,Donald Trump,REP,47,1031,Voters,Live Phone,Recent
Quinnipiac,2.8,North Carolina,Kamala Harris,DEM,50,1031,Voters,Live Phone,Recent
Quinnipiac,2.8,North Carolina,Donald Trump,REP,47,1031,Voters,Live Phone,Recent
SurveyUSA,2.8,Washington,Kamala Harris,DEM,57,703,Voters,Online Panel,Recent
SurveyUSA,2.8,Washington,Donald Trump,REP,35,703,Voters,Online Panel,Recent
East Carolina University,2.6,Georgia,Kamala Harris,DEM,45.8,701,Voters,IVR/Text-to-Web,Recent
East Carolina University,2.6,Georgia,Donald Trump,REP,48.9,701,Voters,IVR/Text-to-Web,Recent
Trafalgar Group,0.7,Arizona,Kamala Harris,DEM,46,1090,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,Arizona,Donald Trump,REP,47.5,1090,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,North Carolina,Kamala Harris,DEM,44.6,1085,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,North Carolina,Donald Trump,REP,46.5,1085,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,Nevada,Kamala Harris,DEM,45.6,1088,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,Nevada,Donald Trump,REP,44.8,1088,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Elway,1.9,Washington,Kamala Harris,DEM,57,401,Voters,Live Phone/Text-to-Web,Recent
Elway,1.9,Washington,Donald Trump,REP,32,401,Voters,Live Phone/Text-to-Web,Recent
MRG (Marketing Resource Group),1.8,Michigan,Kamala Harris,DEM,44.9,600,Voters,Live Phone,Recent
MRG (Marketing Resource Group),1.8,Michigan,Donald Trump,REP,44,600,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,50,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Donald Trump,REP,47,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,49,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Donald Trump,REP,45,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,50,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Donald Trump,REP,47,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,49,857,Voters,Live Phone,Recent
Siena/NYT,3,Pennsylvania,Donald Trump,REP,45,857,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Kamala Harris,DEM,46,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Donald Trump,REP,51,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Kamala Harris,DEM,45,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Donald Trump,REP,50,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Kamala Harris,DEM,45,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Donald Trump,REP,51,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Kamala Harris,DEM,44,808,Voters,Live Phone,Recent
Siena/NYT,3,Arizona,Donald Trump,REP,49,808,Voters,Live Phone,Recent
RMG Research,2.3,Georgia,Kamala Harris,DEM,47,731,Voters,Online Panel,Recent
RMG Research,2.3,Georgia,Donald Trump,REP,50,731,Voters,Online Panel,Recent
UMass Amherst/YouGov,2.4,Massachusetts,Kamala Harris,DEM,56,700,Adults,Online Panel,Recent
UMass Amherst/YouGov,2.4,Massachusetts,Donald Trump,REP,30,700,Adults,Online Panel,Recent
University of Massachusetts Lowell/YouGov,2.9,New Hampshire,Kamala Harris,DEM,50,600,Voters,Online Panel,Recent
University of Massachusetts Lowell/YouGov,2.9,New Hampshire,Donald Trump,REP,41,600,Voters,Online Panel,Recent
YouGov,3,Texas,Kamala Harris,DEM,46,1091,Voters,Online Panel,Recent
YouGov,3,Texas,Donald Trump,REP,51,1091,Voters,Online Panel,Recent
U. Houston,2.2,Texas,Kamala Harris,DEM,46,1329,Voters,Online Panel,Recent
U. Houston,2.2,Texas,Donald Trump,REP,51,1329,Voters,Online Panel,Recent
InsiderAdvantage,2,Michigan,Kamala Harris,DEM,46,800,Voters,Text,Recent
InsiderAdvantage,2,Michigan,Donald Trump,REP,48,800,Voters,Text,Recent
InsiderAdvantage,2,Wisconsin,Kamala Harris,DEM,48,800,Voters,Text,Recent
InsiderAdvantage,2,Wisconsin,Donald Trump,REP,48,800,Voters,Text,Recent
Redfield & Wilton Strategies,1.8,Georgia,Kamala Harris,DEM,47,608,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,48,608,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Kamala Harris,DEM,46,707,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,48,707,Voters,Online Panel,Recent
Alaska Survey Research,1.9,Alaska,Kamala Harris,DEM,43,1254,Voters,Text-to-Web,Recent
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,50,1254,Voters,Text-to-Web,Recent
Alaska Survey Research,1.9,Alaska,Kamala Harris,DEM,46,1254,Voters,Text-to-Web,Recent
Alaska Survey Research,1.9,Alaska,Donald Trump,REP,54,1254,Voters,Text-to-Web,Recent
TIPP,1.8,Pennsylvania,Kamala Harris,DEM,49.2,1079,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Donald Trump,REP,45.3,1079,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Kamala Harris,DEM,47.5,803,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Donald Trump,REP,48.9,803,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Kamala Harris,DEM,48.5,1079,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Donald Trump,REP,44.9,1079,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Kamala Harris,DEM,48.3,803,Voters,Online Panel,Recent
TIPP,1.8,Pennsylvania,Donald Trump,REP,49,803,Voters,Online Panel,Recent
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Kamala Harris,DEM,46,800,Voters,Online Panel,Recent
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Donald Trump,REP,45,800,Voters,Online Panel,Recent
InsiderAdvantage,2,Pennsylvania,Kamala Harris,DEM,47,800,Voters,Text,Recent
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,49,800,Voters,Text,Recent
Trafalgar Group,0.7,Georgia,Kamala Harris,DEM,44.9,1089,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Trafalgar Group,0.7,Georgia,Donald Trump,REP,46.2,1089,Voters,IVR/Live Phone/Text/Online Panel/Email,Recent
Emerson,2.9,Arizona,Kamala Harris,DEM,48.2,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Arizona,Donald Trump,REP,50.5,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Georgia,Kamala Harris,DEM,49.8,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Georgia,Donald Trump,REP,49.7,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Michigan,Kamala Harris,DEM,49.7,950,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Michigan,Donald Trump,REP,49.6,950,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Nevada,Kamala Harris,DEM,49.2,900,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Nevada,Donald Trump,REP,48.1,900,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,North Carolina,Kamala Harris,DEM,49,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,North Carolina,Donald Trump,REP,49.9,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Pennsylvania,Kamala Harris,DEM,49,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Pennsylvania,Donald Trump,REP,49.7,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Wisconsin,Kamala Harris,DEM,49.2,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Emerson,2.9,Wisconsin,Donald Trump,REP,49.9,1000,Voters,IVR/Online Panel/Text-to-Web,Recent
Siena/NYT,3,Montana,Kamala Harris,DEM,39,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Donald Trump,REP,57,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Kamala Harris,DEM,38,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Donald Trump,REP,56,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Kamala Harris,DEM,40,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Donald Trump,REP,57,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Kamala Harris,DEM,39,656,Voters,Live Phone,Recent
Siena/NYT,3,Montana,Donald Trump,REP,56,656,Voters,Live Phone,Recent
J.L. Partners,1.6,Pennsylvania,Kamala Harris,DEM,47,800,Voters,Live Phone/Online Panel/Text-to-Web,Recent
J.L. Partners,1.6,Pennsylvania,Donald Trump,REP,47,800,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Tarrance,1.6,Florida,Kamala Harris,DEM,44,818,Voters,Live Phone/Text-to-Web,Recent
Tarrance,1.6,Florida,Donald Trump,REP,51,818,Voters,Live Phone/Text-to-Web,Recent
Change Research,1.4,Nebraska,Kamala Harris,DEM,38,895,Voters,Text-to-Web/Online Ad,Recent
Change Research,1.4,Nebraska,Donald Trump,REP,58,895,Voters,Text-to-Web/Online Ad,Recent
Fabrizio/Impact,1.7,Michigan,Kamala Harris,DEM,46,600,Voters,Live Phone/Text-to-Web,Recent
Fabrizio/Impact,1.7,Michigan,Donald Trump,REP,46,600,Voters,Live Phone/Text-to-Web,Recent
Fabrizio/Impact,1.7,Michigan,Kamala Harris,DEM,48,600,Voters,Live Phone/Text-to-Web,Recent
Fabrizio/Impact,1.7,Michigan,Donald Trump,REP,49,600,Voters,Live Phone/Text-to-Web,Recent
Targoz Market Research,1.8,Tennessee,Kamala Harris,DEM,35,1200,Voters,NA,Recent
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,54,1200,Voters,NA,Recent
Targoz Market Research,1.8,Tennessee,Kamala Harris,DEM,35,971,Voters,NA,Recent
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,56,971,Voters,NA,Recent
Research Co.,2.4,Michigan,Kamala Harris,DEM,51,450,Voters,Online Panel,Recent
Research Co.,2.4,Michigan,Donald Trump,REP,48,450,Voters,Online Panel,Recent
Research Co.,2.4,Pennsylvania,Kamala Harris,DEM,50,450,Voters,Online Panel,Recent
Research Co.,2.4,Pennsylvania,Donald Trump,REP,49,450,Voters,Online Panel,Recent
Research Co.,2.4,Wisconsin,Kamala Harris,DEM,50,450,Voters,Online Panel,Recent
Research Co.,2.4,Wisconsin,Donald Trump,REP,48,450,Voters,Online Panel,Recent
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,47,1007,Voters,Live Phone,Recent
Quinnipiac,2.8,Michigan,Donald Trump,REP,50,1007,Voters,Live Phone,Recent
Quinnipiac,2.8,Michigan,Kamala Harris,DEM,47,1007,Voters,Live Phone,Recent
Quinnipiac,2.8,Michigan,Donald Trump,REP,51,1007,Voters,Live Phone,Recent
Quinnipiac,2.8,Pennsylvania,Kamala Harris,DEM,49,1412,Voters,Live Phone,Recent
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,46,1412,Voters,Live Phone,Recent
Quinnipiac,2.8,Pennsylvania,Kamala Harris,DEM,49,1412,Voters,Live Phone,Recent
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,47,1412,Voters,Live Phone,Recent
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,46,1073,Voters,Live Phone,Recent
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,48,1073,Voters,Live Phone,Recent
Quinnipiac,2.8,Wisconsin,Kamala Harris,DEM,47,1073,Voters,Live Phone,Recent
Quinnipiac,2.8,Wisconsin,Donald Trump,REP,49,1073,Voters,Live Phone,Recent
Marist,2.9,Florida,Kamala Harris,DEM,47,1257,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Florida,Donald Trump,REP,51,1257,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Florida,Kamala Harris,DEM,47,1410,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Florida,Donald Trump,REP,51,1410,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Texas,Kamala Harris,DEM,46,1365,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Texas,Donald Trump,REP,52,1365,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Texas,Kamala Harris,DEM,46,1186,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Texas,Donald Trump,REP,53,1186,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Ohio,Kamala Harris,DEM,46,1511,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Ohio,Donald Trump,REP,52,1511,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Ohio,Kamala Harris,DEM,46,1327,Voters,Live Phone/Online Panel/Text-to-Web,Recent
Marist,2.9,Ohio,Donald Trump,REP,52,1327,Voters,Live Phone/Online Panel/Text-to-Web,Recent
The Washington Post,3,Ohio,Kamala Harris,DEM,45,1002,Voters,Live Phone/Text-to-Web,Recent
The Washington Post,3,Ohio,Donald Trump,REP,51,1002,Voters,Live Phone/Text-to-Web,Recent
The Washington Post,3,Ohio,Kamala Harris,DEM,44,1002,Voters,Live Phone/Text-to-Web,Recent
The Washington Post,3,Ohio,Donald Trump,REP,51,1002,Voters,Live Phone/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Kamala Harris,DEM,38,539,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Donald Trump,REP,54,539,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Kamala Harris,DEM,36,539,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Donald Trump,REP,54,539,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Kamala Harris,DEM,39,600,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Donald Trump,REP,52,600,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Kamala Harris,DEM,37,600,Voters,Online Panel/Text-to-Web,Recent
Noble Predictive Insights,2.4,Utah,Donald Trump,REP,51,600,Voters,Online Panel/Text-to-Web,Recent
Digital Research,1.4,Maine,Kamala Harris,DEM,48,604,Voters,Live Phone/Online Panel,Recent
Digital Research,1.4,Maine,Donald Trump,REP,41,604,Voters,Live Phone/Online Panel,Recent
Digital Research,1.4,Maine,Kamala Harris,DEM,56,303,Voters,Live Phone/Online Panel,Recent
Digital Research,1.4,Maine,Donald Trump,REP,33,303,Voters,Live Phone/Online Panel,Recent
Digital Research,1.4,Maine,Kamala Harris,DEM,40,301,Voters,Live Phone/Online Panel,Recent
Digital Research,1.4,Maine,Donald Trump,REP,49,301,Voters,Live Phone/Online Panel,Recent
Siena/NYT,3,Florida,Kamala Harris,DEM,41,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Donald Trump,REP,55,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Kamala Harris,DEM,40,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Donald Trump,REP,53,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Kamala Harris,DEM,41,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Donald Trump,REP,54,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Kamala Harris,DEM,40,622,Voters,Live Phone,Recent
Siena/NYT,3,Florida,Donald Trump,REP,53,622,Voters,Live Phone,Recent
Suffolk,2.9,Massachusetts,Kamala Harris,DEM,61.2,500,Voters,Live Phone,Recent
Suffolk,2.9,Massachusetts,Donald Trump,REP,32.2,500,Voters,Live Phone,Recent
Glengariff Group Inc.,1.5,Michigan,Kamala Harris,DEM,46.8,600,Voters,Live Phone,Recent
Glengariff Group Inc.,1.5,Michigan,Donald Trump,REP,44.2,600,Voters,Live Phone,Recent
Mason-Dixon,2.6,Florida,Kamala Harris,DEM,43,625,Voters,Live Phone,Recent
Mason-Dixon,2.6,Florida,Donald Trump,REP,49,625,Voters,Live Phone,Recent
CWS Research,1.6,Texas,Kamala Harris,DEM,43,533,Voters,Text-to-Web,Recent
CWS Research,1.6,Texas,Donald Trump,REP,48,533,Voters,Text-to-Web,Recent
Siena/NYT,3,Texas,Kamala Harris,DEM,44,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Donald Trump,REP,50,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Kamala Harris,DEM,42,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Donald Trump,REP,49,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Kamala Harris,DEM,44,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Donald Trump,REP,50,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Kamala Harris,DEM,41,617,Voters,Live Phone,Recent
Siena/NYT,3,Texas,Donald Trump,REP,48,617,Voters,Live Phone,Recent
Christopher Newport U.,2.8,Virginia,Kamala Harris,DEM,52,800,Voters,Live Phone,Recent
Christopher Newport U.,2.8,Virginia,Donald Trump,REP,41,800,Voters,Live Phone,Recent
Impact Research,1.5,Nebraska,Kamala Harris,DEM,38,600,Voters,NA,Recent
Impact Research,1.5,Nebraska,Donald Trump,REP,58,600,Voters,NA,Recent
RMG Research,2.3,Nevada,Kamala Harris,DEM,49,782,Voters,Online Panel,Recent
RMG Research,2.3,Nevada,Donald Trump,REP,49,782,Voters,Online Panel,Recent
St. Anselm,2.4,New Hampshire,Kamala Harris,DEM,51,2104,Voters,Online Panel,Recent
St. Anselm,2.4,New Hampshire,Donald Trump,REP,44,2104,Voters,Online Panel,Recent
RMG Research,2.3,Arizona,Kamala Harris,DEM,46,783,Voters,Online Panel,Recent
RMG Research,2.3,Arizona,Donald Trump,REP,50,783,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Arizona,Kamala Harris,DEM,47,555,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,48,555,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Florida,Kamala Harris,DEM,45,2946,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,49,2946,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Georgia,Kamala Harris,DEM,47,3783,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,47,3783,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Michigan,Kamala Harris,DEM,48,839,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,46,839,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Minnesota,Kamala Harris,DEM,51,551,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Minnesota,Donald Trump,REP,43,551,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Nevada,Kamala Harris,DEM,48,514,Voters,Online Panel,Recent
Redfield & Wilton Strategies,1.8,Nevada,Donald Trump,REP,47,514,Voters,Online Panel,Recent
