pollster,numeric_grade,state,candidate_name,pct,sample_size,population,methodology,start_date,end_date,national_poll,recency
The Washington Post,3,North Carolina,Donald Trump,50,1001,rv,Live Phone/Text-to-Web,2024-09-25,2024-09-29,0,37
Quinnipiac,2.8,North Carolina,Donald Trump,49,953,lv,Live Phone,2024-09-25,2024-09-29,0,37
Quinnipiac,2.8,North Carolina,Donald Trump,49,953,lv,Live Phone,2024-09-25,2024-09-29,0,37
Quinnipiac,2.8,Georgia,Donald Trump,50,942,lv,Live Phone,2024-09-25,2024-09-29,0,37
Quinnipiac,2.8,Georgia,Donald Trump,50,942,lv,Live Phone,2024-09-25,2024-09-29,0,37
National Research,2,Arizona,Donald Trump,46,600,lv,Live Phone/Text-to-Web,2024-09-25,2024-09-29,0,37
Winthrop U.,2.5,South Carolina,Donald Trump,51.6,1068,lv,Live Phone/Online Panel,2024-09-21,2024-09-29,0,37
High Point University,2.5,North Carolina,Donald Trump,46,814,rv,Online Panel,2024-09-20,2024-09-29,0,37
High Point University,2.5,North Carolina,Donald Trump,48,589,lv,Online Panel,2024-09-20,2024-09-29,0,37
Emerson,2.9,Arizona,Donald Trump,51.7,920,lv,Online Panel/Text-to-Web,2024-09-27,2024-09-28,0,38
Emerson,2.9,North Carolina,Donald Trump,49.9,850,lv,Online Panel/Text-to-Web,2024-09-27,2024-09-28,0,38
Emerson,2.9,Pennsylvania,Donald Trump,48.8,1000,lv,Online Panel/Text-to-Web,2024-09-27,2024-09-28,0,38
Cygnal,2.1,Iowa,Donald Trump,51.3,600,lv,NA,2024-09-27,2024-09-28,0,38
RMG Research,2.3,Texas,Donald Trump,53,779,lv,Online Panel,2024-09-25,2024-09-27,0,39
RMG Research,2.3,Florida,Donald Trump,50,774,lv,Online Panel,2024-09-25,2024-09-27,0,39
RMG Research,2.3,North Carolina,Donald Trump,51,780,lv,Online Panel,2024-09-25,2024-09-27,0,39
RMG Research,2.3,Michigan,Donald Trump,47,789,lv,Online Panel,2024-09-24,2024-09-27,0,39
McCourtney Institute/YouGov,3,NA,Donald Trump,45,848,lv,Online Panel,2024-09-23,2024-09-27,1,39
Siena/NYT,3,Nebraska CD-2,Donald Trump,42,680,rv,Live Phone,2024-09-24,2024-09-26,0,40
Siena/NYT,3,Nebraska CD-2,Donald Trump,41,680,rv,Live Phone,2024-09-24,2024-09-26,0,40
Siena/NYT,3,Nebraska CD-2,Donald Trump,43,680,lv,Live Phone,2024-09-24,2024-09-26,0,40
Siena/NYT,3,Nebraska CD-2,Donald Trump,42,680,lv,Live Phone,2024-09-24,2024-09-26,0,40
SurveyUSA,2.8,Minnesota,Donald Trump,44,646,lv,Online Panel,2024-09-23,2024-09-26,0,40
East Carolina University,2.6,North Carolina,Donald Trump,49.4,1005,lv,IVR/Text-to-Web,2024-09-23,2024-09-26,0,40
Siena/NYT,3,Michigan,Donald Trump,47,688,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Michigan,Donald Trump,46,688,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Michigan,Donald Trump,47,688,lv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Michigan,Donald Trump,46,688,lv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Ohio,Donald Trump,49,687,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Ohio,Donald Trump,47,687,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Ohio,Donald Trump,50,687,lv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Ohio,Donald Trump,49,687,lv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Wisconsin,Donald Trump,47,680,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Wisconsin,Donald Trump,45,680,rv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Wisconsin,Donald Trump,47,680,lv,Live Phone,2024-09-21,2024-09-26,0,40
Siena/NYT,3,Wisconsin,Donald Trump,46,680,lv,Live Phone,2024-09-21,2024-09-26,0,40
Marquette Law School,3,Wisconsin,Donald Trump,48,882,rv,Probability Panel,2024-09-18,2024-09-26,0,40
Marquette Law School,3,Wisconsin,Donald Trump,48,798,lv,Probability Panel,2024-09-18,2024-09-26,0,40
Marquette Law School,3,Wisconsin,Donald Trump,44,882,rv,Probability Panel,2024-09-18,2024-09-26,0,40
Marquette Law School,3,Wisconsin,Donald Trump,44,798,lv,Probability Panel,2024-09-18,2024-09-26,0,40
Echelon Insights,2.7,NA,Donald Trump,45,1005,lv,Online Panel,2024-09-23,2024-09-25,1,41
Echelon Insights,2.7,NA,Donald Trump,44,1005,lv,Online Panel,2024-09-23,2024-09-25,1,41
Emerson,2.9,New York,Donald Trump,41.6,1000,lv,Online Panel/Text-to-Web,2024-09-23,2024-09-25,0,41
RMG Research,2.3,NA,Donald Trump,48,2952,lv,Online Panel,2024-09-23,2024-09-25,1,41
CNN/SSRS,2.8,North Carolina,Donald Trump,48,931,lv,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,2024-09-20,2024-09-25,0,41
CNN/SSRS,2.8,Nebraska CD-2,Donald Trump,42,749,lv,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Arizona,Donald Trump,49.7,946,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Arizona,Donald Trump,49.8,946,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Michigan,Donald Trump,50.4,918,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Michigan,Donald Trump,50.6,918,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Nevada,Donald Trump,47.7,858,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Nevada,Donald Trump,47.7,858,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Pennsylvania,Donald Trump,50.6,1775,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Pennsylvania,Donald Trump,51,1775,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Wisconsin,Donald Trump,49.6,1077,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Wisconsin,Donald Trump,49.7,1077,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,North Carolina,Donald Trump,47.3,1173,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,North Carolina,Donald Trump,48.1,1173,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Georgia,Donald Trump,49.3,1200,lv,Online Ad,2024-09-20,2024-09-25,0,41
AtlasIntel,2.7,Georgia,Donald Trump,49.6,1200,lv,Online Ad,2024-09-20,2024-09-25,0,41
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,37,832,a,Live Phone/Text-to-Web,2024-09-16,2024-09-25,0,41
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,36.6,762,rv,Live Phone/Text-to-Web,2024-09-16,2024-09-25,0,41
Emerson,2.9,Texas,Donald Trump,52.3,950,lv,Online Panel/Text-to-Web,2024-09-22,2024-09-24,0,42
Emerson,2.9,Virginia,Donald Trump,46.2,860,lv,Online Panel/Text-to-Web,2024-09-22,2024-09-24,0,42
YouGov,3,NA,Donald Trump,44,1424,rv,Online Panel,2024-09-21,2024-09-24,1,42
YouGov,3,NA,Donald Trump,46,1220,lv,Online Panel,2024-09-21,2024-09-24,1,42
YouGov,3,Georgia,Donald Trump,51,1441,lv,Online Panel,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Arizona,Donald Trump,49,1021,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Arizona,Donald Trump,50,764,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Arizona,Donald Trump,50,1021,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Arizona,Donald Trump,51,764,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Georgia,Donald Trump,47,1006,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Georgia,Donald Trump,48,707,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Georgia,Donald Trump,48,1006,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Georgia,Donald Trump,48,707,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,North Carolina,Donald Trump,49,787,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,North Carolina,Donald Trump,47,991,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,North Carolina,Donald Trump,50,787,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,North Carolina,Donald Trump,48,991,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,48,775,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,46,1021,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,49,775,lv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,48,1021,rv,Live Phone/Text-to-Web,2024-09-20,2024-09-24,0,42
Marist,2.9,Arizona,Donald Trump,50,1416,rv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Marist,2.9,Arizona,Donald Trump,50,1264,lv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Marist,2.9,North Carolina,Donald Trump,48,1507,rv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Marist,2.9,North Carolina,Donald Trump,49,1348,lv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Marist,2.9,Georgia,Donald Trump,48,1420,rv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Marist,2.9,Georgia,Donald Trump,50,1220,lv,Live Phone/Online Panel/Text-to-Web,2024-09-19,2024-09-24,0,42
Suffolk,2.9,Arizona,Donald Trump,48.4,500,lv,Live Phone,2024-09-19,2024-09-24,0,42
SurveyUSA,2.8,Nebraska,Donald Trump,56,558,lv,IVR/Online Panel/Text-to-Web,2024-09-20,2024-09-23,0,43
Monmouth,2.9,Pennsylvania,Donald Trump,45,654,rv,NA,2024-09-19,2024-09-23,0,43
University of Maryland/Washington Post,2.5,Maryland,Donald Trump,31,1012,lv,Live Phone/Text-to-Web,2024-09-19,2024-09-23,0,43
University of Maryland/Washington Post,2.5,Maryland,Donald Trump,32,1012,lv,Live Phone/Text-to-Web,2024-09-19,2024-09-23,0,43
University of Maryland/Washington Post,2.5,Maryland,Donald Trump,31,1012,rv,Live Phone/Text-to-Web,2024-09-19,2024-09-23,0,43
University of Maryland/Washington Post,2.5,Maryland,Donald Trump,32,1012,rv,Live Phone/Text-to-Web,2024-09-19,2024-09-23,0,43
RMG Research,2.3,Wisconsin,Donald Trump,49,788,lv,Online Panel,2024-09-17,2024-09-23,0,43
Ipsos,2.8,NA,Donald Trump,40.48,871,rv,Probability Panel,2024-09-20,2024-09-22,1,44
Ipsos,2.8,NA,Donald Trump,44,785,lv,Probability Panel,2024-09-20,2024-09-22,1,44
Ipsos,2.8,NA,Donald Trump,38,1029,a,Probability Panel,2024-09-20,2024-09-22,1,44
CNN/SSRS,2.8,NA,Donald Trump,47,2074,lv,Probability Panel,2024-09-19,2024-09-22,1,44
CNN/SSRS,2.8,NA,Donald Trump,47,2074,rv,Probability Panel,2024-09-19,2024-09-22,1,44
Quinnipiac,2.8,NA,Donald Trump,48,1728,lv,Live Phone,2024-09-19,2024-09-22,1,44
Quinnipiac,2.8,NA,Donald Trump,48,1728,lv,Live Phone,2024-09-19,2024-09-22,1,44
Susquehanna,2.3,Pennsylvania,Donald Trump,46,700,lv,NA,2024-09-16,2024-09-22,0,44
Siena/NYT,3,Arizona,Donald Trump,49,713,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,50,713,lv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,47,713,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,48,713,lv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,48,682,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,49,682,lv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,46,682,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,47,682,lv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,48,682,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,49,682,lv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,46,682,rv,Live Phone,2024-09-17,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,47,682,lv,Live Phone,2024-09-17,2024-09-21,0,45
YouGov,3,NA,Donald Trump,48,3129,lv,Online Panel,2024-09-18,2024-09-20,1,46
RMG Research,2.3,Ohio,Donald Trump,54,781,lv,Online Panel,2024-09-18,2024-09-20,0,46
RMG Research,2.3,Pennsylvania,Donald Trump,49,783,lv,NA,2024-09-18,2024-09-20,0,46
Remington,2.6,Michigan,Donald Trump,47,800,lv,NA,2024-09-16,2024-09-20,0,46
Remington,2.6,Nevada,Donald Trump,49,800,lv,NA,2024-09-16,2024-09-20,0,46
Remington,2.6,Pennsylvania,Donald Trump,48,800,lv,NA,2024-09-16,2024-09-20,0,46
Remington,2.6,Wisconsin,Donald Trump,48,800,lv,NA,2024-09-16,2024-09-20,0,46
Remington,2.6,Montana,Donald Trump,56,800,lv,NA,2024-09-16,2024-09-20,0,46
RMG Research,2.3,NA,Donald Trump,48,2969,lv,NA,2024-09-16,2024-09-19,1,47
Muhlenberg,2.8,Pennsylvania,Donald Trump,48,450,lv,Live Phone,2024-09-16,2024-09-19,0,47
RMG Research,2.3,Montana,Donald Trump,59,491,lv,Online Panel,2024-09-12,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Donald Trump,43,650,lv,Online Panel,2024-09-11,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Donald Trump,46,800,lv,Online Panel,2024-09-11,2024-09-19,0,47
Mason-Dixon,2.6,Minnesota,Donald Trump,43,800,lv,Live Phone,2024-09-16,2024-09-18,0,48
Suffolk,2.9,Michigan,Donald Trump,45.4,500,lv,Live Phone,2024-09-16,2024-09-18,0,48
Emerson,2.9,Arizona,Donald Trump,49.8,868,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,Georgia,Donald Trump,50.3,975,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,Michigan,Donald Trump,49.1,875,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,Nevada,Donald Trump,49,895,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,Pennsylvania,Donald Trump,49.3,880,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,North Carolina,Donald Trump,49.3,1000,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
Emerson,2.9,Wisconsin,Donald Trump,50.3,1000,lv,IVR/Online Panel/Text-to-Web,2024-09-15,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Donald Trump,46,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Donald Trump,47,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Donald Trump,32,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Donald Trump,35,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
SurveyUSA,2.8,New Mexico,Donald Trump,42,619,lv,Online Panel,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Donald Trump,45,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Donald Trump,46,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Connecticut,Donald Trump,37,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Donald Trump,40,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Donald Trump,43,800,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-18,0,48
YouGov,3,NA,Donald Trump,45,1445,rv,Online Panel,2024-09-15,2024-09-17,1,49
Hart/POS,2.6,NA,Donald Trump,44,1000,rv,Live Phone,2024-09-13,2024-09-17,1,49
Hart/POS,2.6,NA,Donald Trump,41,1000,rv,Live Phone,2024-09-13,2024-09-17,1,49
Marist,2.9,Pennsylvania,Donald Trump,48,1663,rv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Marist,2.9,Pennsylvania,Donald Trump,49,1476,lv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Marist,2.9,Wisconsin,Donald Trump,47,1312,rv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Marist,2.9,Wisconsin,Donald Trump,49,1194,lv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Marist,2.9,Michigan,Donald Trump,47,1282,rv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Marist,2.9,Michigan,Donald Trump,47,1138,lv,Live Phone/Online Panel/Text-to-Web,2024-09-12,2024-09-17,0,49
Data for Progress,2.6,NA,Donald Trump,45,6152,lv,Online Panel,2024-09-12,2024-09-17,1,49
Cygnal,2.1,North Carolina,Donald Trump,45.6,600,lv,Live Phone/Text-to-Web,2024-09-15,2024-09-16,0,50
Angus Reid,2,NA,Donald Trump,45,1707,rv,Online Panel,2024-09-13,2024-09-16,1,50
Beacon/Shaw,2.8,NA,Donald Trump,48,1102,rv,Live Phone/Text-to-Web,2024-09-13,2024-09-16,1,50
Beacon/Shaw,2.8,NA,Donald Trump,48,876,lv,Live Phone/Text-to-Web,2024-09-13,2024-09-16,1,50
Quinnipiac,2.8,Pennsylvania,Donald Trump,45,1331,lv,Live Phone,2024-09-12,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Donald Trump,46,1331,lv,Live Phone,2024-09-12,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Donald Trump,45,905,lv,Live Phone,2024-09-12,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Donald Trump,46,905,lv,Live Phone,2024-09-12,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Donald Trump,47,1075,lv,Live Phone,2024-09-12,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Donald Trump,48,1075,lv,Live Phone,2024-09-12,2024-09-16,0,50
U. New Hampshire,2.6,Rhode Island,Donald Trump,38,683,lv,Probability Panel,2024-09-12,2024-09-16,0,50
U. New Hampshire,2.6,Massachusetts,Donald Trump,31,564,lv,Probability Panel,2024-09-12,2024-09-16,0,50
U. New Hampshire,2.6,New Hampshire,Donald Trump,43,1695,lv,Probability Panel,2024-09-12,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Donald Trump,47,1003,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Donald Trump,48,1003,lv,Live Phone/Text-to-Web,2024-09-12,2024-09-16,0,50
Siena/NYT,3,NA,Donald Trump,47,2437,lv,Live Phone,2024-09-11,2024-09-16,1,50
Siena/NYT,3,NA,Donald Trump,47,2437,rv,Live Phone,2024-09-11,2024-09-16,1,50
Siena/NYT,3,NA,Donald Trump,46,2437,rv,Live Phone,2024-09-11,2024-09-16,1,50
Siena/NYT,3,NA,Donald Trump,46,2437,lv,Live Phone,2024-09-11,2024-09-16,1,50
Siena,2.7,New York,Donald Trump,40,1003,lv,Live Phone/Text-to-Web,2024-09-11,2024-09-16,0,50
Siena,2.7,New York,Donald Trump,42,1003,lv,Live Phone/Text-to-Web,2024-09-11,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,46,1082,rv,Live Phone,2024-09-11,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,46,1082,lv,Live Phone,2024-09-11,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,45,1082,rv,Live Phone,2024-09-11,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,45,1082,lv,Live Phone,2024-09-11,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,47,692,lv,Online Panel/Text-to-Web,2024-09-09,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,45,812,rv,Online Panel/Text-to-Web,2024-09-09,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,47,692,lv,Online Panel/Text-to-Web,2024-09-09,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,43,812,rv,Online Panel/Text-to-Web,2024-09-09,2024-09-16,0,50
InsiderAdvantage,2,Pennsylvania,Donald Trump,49.8,800,lv,Text,2024-09-14,2024-09-15,0,51
Monmouth,2.9,NA,Donald Trump,44,803,rv,Live Phone/Text-to-Web,2024-09-11,2024-09-15,1,51
U. Georgia SPIA,2.2,Georgia,Donald Trump,46.9,1000,lv,Live Phone,2024-09-09,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine,Donald Trump,41,812,lv,Online Panel,2024-09-05,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-1,Donald Trump,32,414,lv,Online Panel,2024-09-05,2024-09-15,0,51
Pan Atlantic Research,2.1,Maine CD-2,Donald Trump,49,398,lv,Online Panel,2024-09-05,2024-09-15,0,51
Franklin and Marshall College,2.4,Pennsylvania,Donald Trump,46,890,rv,Mail-to-Web/Mail-to-Phone,2024-09-04,2024-09-15,0,51
Suffolk,2.9,Pennsylvania,Donald Trump,45.6,500,lv,Live Phone,2024-09-11,2024-09-14,0,52
Data for Progress,2.6,NA,Donald Trump,46,1283,lv,Online Panel,2024-09-12,2024-09-13,1,53
Emerson,2.9,Maryland,Donald Trump,33.3,890,lv,Online Panel/Text-to-Web,2024-09-12,2024-09-13,0,53
Emerson,2.9,Missouri,Donald Trump,55.2,850,lv,Online Panel/Text-to-Web,2024-09-12,2024-09-13,0,53
Emerson,2.9,Indiana,Donald Trump,57.9,1000,lv,Online Panel/Text-to-Web,2024-09-12,2024-09-13,0,53
YouGov,3,NA,Donald Trump,45,1177,rv,Online Panel,2024-09-11,2024-09-13,1,53
YouGov,3,NA,Donald Trump,46,1090,lv,Online Panel,2024-09-11,2024-09-13,1,53
YouGov,3,NA,Donald Trump,44,1175,rv,Online Panel,2024-09-11,2024-09-13,1,53
YouGov,3,NA,Donald Trump,45,1090,lv,Online Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,46,3276,a,Probability Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,47,2772,rv,Probability Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,46,2196,lv,Probability Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,45,3276,a,Probability Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,46,2772,rv,Probability Panel,2024-09-11,2024-09-13,1,53
Ipsos,2.8,NA,Donald Trump,46,2196,lv,Probability Panel,2024-09-11,2024-09-13,1,53
Research & Polling,2.1,New Mexico,Donald Trump,39,532,lv,Live Phone,2024-09-06,2024-09-13,0,53
Elon U.,2.5,North Carolina,Donald Trump,45,800,rv,Online Panel,2024-09-04,2024-09-13,0,53
InsiderAdvantage,2,Michigan,Donald Trump,48.6,800,lv,Text,2024-09-11,2024-09-12,0,54
Ipsos,2.8,NA,Donald Trump,42,1405,rv,Probability Panel,2024-09-11,2024-09-12,1,54
Ipsos,2.8,NA,Donald Trump,39,1690,a,Probability Panel,2024-09-11,2024-09-12,1,54
St. Anselm,2.4,New Hampshire,Donald Trump,43,2241,lv,Online Panel,2024-09-11,2024-09-12,0,54
St. Anselm,2.4,New Hampshire,Donald Trump,43,2241,lv,Online Panel,2024-09-11,2024-09-12,0,54
InsiderAdvantage,2,Wisconsin,Donald Trump,46.6,800,lv,NA,2024-09-11,2024-09-12,0,54
AtlasIntel,2.7,NA,Donald Trump,50.9,1775,lv,NA,2024-09-11,2024-09-12,1,54
AtlasIntel,2.7,NA,Donald Trump,50.9,1775,lv,NA,2024-09-11,2024-09-12,1,54
RMG Research,2.3,NA,Donald Trump,47,2756,lv,NA,2024-09-09,2024-09-12,1,54
GQR,2,Missouri,Donald Trump,55,645,lv,NA,2024-09-06,2024-09-12,0,54
Mitchell,2.4,Michigan,Donald Trump,48,580,lv,IVR/Text-to-Web,2024-09-11,2024-09-11,0,55
Mitchell,2.4,Michigan,Donald Trump,46,580,lv,IVR/Text-to-Web,2024-09-11,2024-09-11,0,55
Leger,2,NA,Donald Trump,44,1174,lv,Online Panel,2024-09-10,2024-09-11,1,55
Selzer,2.8,Iowa,Donald Trump,47,656,lv,Live Phone,2024-09-08,2024-09-11,0,55
YouGov,3,NA,Donald Trump,45,1464,rv,Online Panel,2024-09-08,2024-09-10,1,56
Data Orbital,2.9,Arizona,Donald Trump,46.2,550,lv,Live Phone/Text-to-Web,2024-09-07,2024-09-09,0,57
PPIC,2.5,California,Donald Trump,29,1071,lv,Probability Panel,2024-08-29,2024-09-09,0,57
Quinnipiac,2.8,North Carolina,Donald Trump,46,940,lv,Live Phone,2024-09-04,2024-09-08,0,58
Quinnipiac,2.8,North Carolina,Donald Trump,47,940,lv,Live Phone,2024-09-04,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Donald Trump,49,969,lv,Live Phone,2024-09-04,2024-09-08,0,58
Quinnipiac,2.8,Georgia,Donald Trump,49,969,lv,Live Phone,2024-09-04,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,42,1005,lv,Live Phone/Text-to-Web,2024-09-04,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,43,1005,lv,Live Phone/Text-to-Web,2024-09-04,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,42,1005,rv,Live Phone/Text-to-Web,2024-09-04,2024-09-08,0,58
Washington Post/George Mason University,2.7,Virginia,Donald Trump,43,1005,rv,Live Phone/Text-to-Web,2024-09-04,2024-09-08,0,58
