pollster,numeric_grade,state,pct,sample_size,population,methodology,recency_weight,sample_size_weight,national_poll
YouGov,3,NA,46,1371,rv,Online Panel,0.10365712861152786,0.5960869565217392,1
Fairleigh Dickinson,2.6,NA,50,801,rv,Live Phone/Text-to-Web,0.10365712861152786,0.3482608695652174,1
Fabrizio/Impact,1.7,Maryland,59,600,lv,Live Phone,0.10365712861152786,0.2608695652173913,0
Fabrizio/Impact,1.7,Maryland,64,600,lv,Live Phone,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Arizona,47.6,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Arizona,46.1,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Georgia,48.9,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Georgia,46.8,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,North Carolina,47.2,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,North Carolina,46.5,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Pennsylvania,48.2,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Pennsylvania,46.3,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Wisconsin,47.9,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
Spry Strategies,1.5,Wisconsin,46.3,600,lv,IVR/Text-to-Web,0.10365712861152786,0.2608695652173913,0
InsiderAdvantage,2,Pennsylvania,46,800,lv,NA,0.10025884372280375,0.34782608695652173,0
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.10025884372280375,1,1
Morning Consult,1.9,NA,49,10527,lv,Online Panel,0.10025884372280375,1,1
U. New Hampshire,2.6,New Hampshire,50,2048,lv,Probability Panel,0.10025884372280375,0.8904347826086957,0
U. New Hampshire,2.6,New Hampshire,52,2048,lv,Probability Panel,0.10025884372280375,0.8904347826086957,0
U. New Hampshire,2.6,Vermont,67,924,lv,Probability Panel,0.10025884372280375,0.4017391304347826,0
U. New Hampshire,2.6,Vermont,70,924,lv,Probability Panel,0.10025884372280375,0.4017391304347826,0
U. New Hampshire,2.6,Maine,55,951,lv,Probability Panel,0.10025884372280375,0.41347826086956524,0
U. New Hampshire,2.6,Maine,58,951,lv,Probability Panel,0.10025884372280375,0.41347826086956524,0
U. New Hampshire,2.6,Maine CD-1,62,490,lv,Probability Panel,0.10025884372280375,0.21304347826086956,0
U. New Hampshire,2.6,Maine CD-1,64,476,lv,Probability Panel,0.10025884372280375,0.20695652173913043,0
U. New Hampshire,2.6,Maine CD-2,49,443,lv,Probability Panel,0.10025884372280375,0.19260869565217392,0
U. New Hampshire,2.6,Maine CD-2,52,432,lv,Probability Panel,0.10025884372280375,0.18782608695652173,0
Morning Consult,1.9,NA,48,11528,rv,Online Panel,0.09697196786440505,1,1
Morning Consult,1.9,NA,49,10195,lv,Online Panel,0.09697196786440505,1,1
Big Village,1.2,NA,40.8,2022,a,Online Panel,0.09697196786440505,0.8791304347826087,1
Big Village,1.2,NA,44,1698,rv,Online Panel,0.09697196786440505,0.7382608695652174,1
Big Village,1.2,NA,46.2,1530,lv,Online Panel,0.09697196786440505,0.6652173913043479,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.09379284861387625,1,1
Morning Consult,1.9,NA,49,9354,lv,Online Panel,0.09379284861387625,1,1
Remington,2.6,Nebraska CD-2,50,656,lv,IVR,0.09379284861387625,0.2852173913043478,0
Change Research,1.4,Nebraska CD-2,47,437,lv,Text-to-Web/Online Ad,0.09379284861387625,0.19,0
YouGov,3,NA,51,3253,lv,Online Panel,0.09071795328941251,1,1
YouGov,3,NA,49,3253,lv,Online Panel,0.09071795328941251,1,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.09071795328941251,1,1
Morning Consult,1.9,NA,50,9132,lv,Online Panel,0.09071795328941251,1,1
Roanoke College,2.6,Virginia,47,691,lv,Live Phone/Online Panel,0.09071795328941251,0.30043478260869566,0
Roanoke College,2.6,Virginia,45,691,lv,Live Phone/Online Panel,0.09071795328941251,0.30043478260869566,0
Noble Predictive Insights,2.4,Arizona,44,1003,rv,Online Panel,0.09071795328941251,0.4360869565217391,0
Noble Predictive Insights,2.4,Arizona,43,1003,rv,Online Panel,0.09071795328941251,0.4360869565217391,0
YouGov,3,Missouri,41,900,lv,Online Panel,0.09071795328941251,0.391304347826087,0
University of Houston/Texas Southern University,2.2,Texas,44.6,1365,lv,Online Panel,0.09071795328941251,0.5934782608695652,0
Redfield & Wilton Strategies,1.8,NA,45,1238,lv,Online Panel,0.08774386502429433,0.5382608695652173,1
Cygnal,2.1,Pennsylvania,47.8,800,lv,NA,0.08774386502429433,0.34782608695652173,0
Cygnal,2.1,Pennsylvania,43.4,800,lv,NA,0.08774386502429433,0.34782608695652173,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.08774386502429433,1,1
Morning Consult,1.9,NA,49,9636,lv,Online Panel,0.08774386502429433,1,1
Siena/NYT,3,Nevada,46,677,rv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Nevada,47,677,lv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Nevada,42,677,rv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Nevada,44,677,lv,Live Phone,0.08774386502429433,0.29434782608695653,0
Redfield & Wilton Strategies,1.8,Arizona,43,592,lv,Online Panel,0.08774386502429433,0.2573913043478261,0
Redfield & Wilton Strategies,1.8,Florida,43,1296,lv,Online Panel,0.08774386502429433,0.5634782608695652,0
Redfield & Wilton Strategies,1.8,Georgia,46,692,lv,Online Panel,0.08774386502429433,0.3008695652173913,0
Redfield & Wilton Strategies,1.8,Michigan,44,530,lv,Online Panel,0.08774386502429433,0.23043478260869565,0
Redfield & Wilton Strategies,1.8,Minnesota,47,475,lv,Online Panel,0.08774386502429433,0.20652173913043478,0
Redfield & Wilton Strategies,1.8,Nevada,42,536,lv,Online Panel,0.08774386502429433,0.23304347826086957,0
Redfield & Wilton Strategies,1.8,New Mexico,47,453,lv,Online Panel,0.08774386502429433,0.19695652173913045,0
Redfield & Wilton Strategies,1.8,North Carolina,44,601,lv,Online Panel,0.08774386502429433,0.26130434782608697,0
Redfield & Wilton Strategies,1.8,Pennsylvania,46,825,lv,Online Panel,0.08774386502429433,0.358695652173913,0
Redfield & Wilton Strategies,1.8,Wisconsin,48,469,lv,Online Panel,0.08774386502429433,0.20391304347826086,0
Siena/NYT,3,Arizona,49,677,rv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Arizona,50,677,lv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Arizona,45,677,rv,Live Phone,0.08774386502429433,0.29434782608695653,0
Siena/NYT,3,Arizona,47,677,lv,Live Phone,0.08774386502429433,0.29434782608695653,0
Embold Research,1.4,NA,47,2696,lv,Text-to-Web/Online Ad,0.08774386502429433,1,1
Data for Progress,2.6,NA,49,6067,lv,NA,0.08774386502429433,1,1
Data for Progress,2.6,NA,47,6067,lv,NA,0.08774386502429433,1,1
St. Anselm,2.4,New Hampshire,51,1656,rv,Online Panel,0.0848672789700174,0.72,0
Emerson,2.9,Pennsylvania,49.3,1000,lv,IVR/Online Panel/Text-to-Web,0.0848672789700174,0.43478260869565216,0
Emerson,2.9,Pennsylvania,46.8,1000,lv,IVR/Online Panel/Text-to-Web,0.0848672789700174,0.43478260869565216,0
Emerson,2.9,NA,52.3,1000,lv,IVR/Online Panel/Text-to-Web,0.0848672789700174,0.43478260869565216,1
Emerson,2.9,NA,48.3,1000,lv,IVR/Online Panel/Text-to-Web,0.0848672789700174,0.43478260869565216,1
TIPP,1.8,Wisconsin,47,1015,rv,Online Panel,0.0848672789700174,0.44130434782608696,0
TIPP,1.8,Wisconsin,47.2,976,lv,Online Panel,0.0848672789700174,0.42434782608695654,0
TIPP,1.8,Wisconsin,45.3,1015,rv,Online Panel,0.0848672789700174,0.44130434782608696,0
TIPP,1.8,Wisconsin,46.2,976,lv,Online Panel,0.0848672789700174,0.42434782608695654,0
RMG Research,2.3,NA,47,2708,lv,Online Panel,0.0848672789700174,1,1
RMG Research,2.3,NA,45,2708,lv,Online Panel,0.0848672789700174,1,1
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.0848672789700174,1,1
Morning Consult,1.9,NA,49,9920,lv,Online Panel,0.0848672789700174,1,1
Siena/NYT,3,North Carolina,49,655,rv,Live Phone,0.0848672789700174,0.2847826086956522,0
Siena/NYT,3,North Carolina,49,655,lv,Live Phone,0.0848672789700174,0.2847826086956522,0
Siena/NYT,3,North Carolina,45,655,rv,Live Phone,0.0848672789700174,0.2847826086956522,0
Siena/NYT,3,North Carolina,46,655,lv,Live Phone,0.0848672789700174,0.2847826086956522,0
Siena/NYT,3,Georgia,44,661,rv,Live Phone,0.0848672789700174,0.28739130434782606,0
Siena/NYT,3,Georgia,46,661,lv,Live Phone,0.0848672789700174,0.28739130434782606,0
Siena/NYT,3,Georgia,41,661,rv,Live Phone,0.0848672789700174,0.28739130434782606,0
Siena/NYT,3,Georgia,44,661,lv,Live Phone,0.0848672789700174,0.28739130434782606,0
Strategies 360,1.3,Arizona,47,400,rv,Online Panel/Text-to-Web,0.0848672789700174,0.17391304347826086,0
Strategies 360,1.3,Nevada,48,350,rv,Online Panel/Text-to-Web,0.0848672789700174,0.15217391304347827,0
RMG Research,2.3,Montana,39,540,rv,Online Panel,0.0848672789700174,0.23478260869565218,0
YouGov,3,NA,46,1407,rv,Online Panel,0.0820849986238988,0.6117391304347826,1
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.0820849986238988,1,1
Morning Consult,1.9,NA,49,10125,lv,Online Panel,0.0820849986238988,1,1
Ipsos,2.8,NA,50,2336,a,Probability Panel,0.0820849986238988,1,1
Ipsos,2.8,NA,49,1975,rv,Probability Panel,0.0820849986238988,0.8586956521739131,1
Ipsos,2.8,NA,51,1505,lv,Probability Panel,0.0820849986238988,0.6543478260869565,1
Ipsos,2.8,NA,47,2336,a,Probability Panel,0.0820849986238988,1,1
Ipsos,2.8,NA,47,1975,rv,Probability Panel,0.0820849986238988,0.8586956521739131,1
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.07939393227707822,1,1
Morning Consult,1.9,NA,49,10440,lv,Online Panel,0.07939393227707822,1,1
Beacon/Shaw,2.8,NA,45,1105,rv,Live Phone,0.07939393227707822,0.48043478260869565,1
Beacon/Shaw,2.8,NA,49,1105,rv,Live Phone,0.07939393227707822,0.48043478260869565,1
Quinnipiac,2.8,Pennsylvania,48,1738,lv,Live Phone,0.07939393227707822,0.7556521739130435,0
Quinnipiac,2.8,Pennsylvania,50,1738,lv,Live Phone,0.07939393227707822,0.7556521739130435,0
Big Village,1.2,NA,41.9,1009,a,Online Panel,0.07679108957896803,0.43869565217391304,1
Big Village,1.2,NA,45.5,848,rv,Online Panel,0.07679108957896803,0.36869565217391304,1
Big Village,1.2,NA,46.5,757,lv,Online Panel,0.07679108957896803,0.32913043478260867,1
Morning Consult,1.9,NA,47,11778,rv,Online Panel,0.07679108957896803,1,1
Morning Consult,1.9,NA,49,10374,lv,Online Panel,0.07679108957896803,1,1
Suffolk,2.9,Florida,41.8,500,lv,Live Phone,0.07679108957896803,0.21739130434782608,0
J.L. Partners,1.6,NA,41,1001,lv,Live Phone/Online Panel/App Panel,0.07679108957896803,0.43521739130434783,1
Fabrizio/Impact,1.7,Michigan,43,600,lv,Live Phone/Text-to-Web,0.07679108957896803,0.2608695652173913,0
Fabrizio/Impact,1.7,Michigan,48,600,lv,Live Phone/Text-to-Web,0.07679108957896803,0.2608695652173913,0
Pew,2.5,NA,46,7569,rv,Probability Panel,0.07679108957896803,1,1
UC Berkeley,2.5,California,59,3765,lv,NA,0.07679108957896803,1,0
Franklin and Marshall College,2.4,Pennsylvania,46,920,rv,Mail-to-Web/Mail-to-Phone,0.07679108957896803,0.4,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.07427357821433388,1,1
Morning Consult,1.9,NA,49,10112,lv,Online Panel,0.07427357821433388,1,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.07183860068931329,1,1
Morning Consult,1.9,NA,50,9795,lv,Online Panel,0.07183860068931329,1,1
Siena/NYT,3,Pennsylvania,49,693,rv,Live Phone,0.07183860068931329,0.30130434782608695,0
Siena/NYT,3,Pennsylvania,50,693,lv,Live Phone,0.07183860068931329,0.30130434782608695,0
Siena/NYT,3,Pennsylvania,45,693,rv,Live Phone,0.07183860068931329,0.30130434782608695,0
Siena/NYT,3,Pennsylvania,46,693,lv,Live Phone,0.07183860068931329,0.30130434782608695,0
YouGov Blue,3,North Carolina,46,802,rv,Online Panel,0.07183860068931329,0.348695652173913,0
HarrisX,1.5,Utah,25,800,rv,Online Panel,0.07183860068931329,0.34782608695652173,0
HarrisX,1.5,Utah,28,800,rv,Online Panel,0.07183860068931329,0.34782608695652173,0
InsiderAdvantage,2,Michigan,49,800,lv,NA,0.06948345122280154,0.34782608695652173,0
Trafalgar Group,0.7,Pennsylvania,44.4,1078,lv,IVR/Live Phone/Text/Online Panel/Email,0.06948345122280154,0.46869565217391307,0
Trafalgar Group,0.7,Arizona,46.5,1092,lv,IVR/Live Phone/Text/Online Panel/Email,0.06948345122280154,0.4747826086956522,0
Trafalgar Group,0.7,Nevada,44.8,1087,lv,IVR/Live Phone/Text/Online Panel/Email,0.06948345122280154,0.4726086956521739,0
Trafalgar Group,0.7,North Carolina,45.2,1082,lv,IVR/Live Phone/Text/Online Panel/Email,0.06948345122280154,0.47043478260869565,0
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.06948345122280154,1,1
Morning Consult,1.9,NA,50,9715,lv,Online Panel,0.06948345122280154,1,1
McLaughlin,0.5,Florida,44,800,lv,NA,0.06948345122280154,0.34782608695652173,0
Cygnal,2.1,NA,47.6,1500,lv,NA,0.06948345122280154,0.6521739130434783,1
Cygnal,2.1,NA,44.2,1500,lv,NA,0.06948345122280154,0.6521739130434783,1
Siena/NYT,3,Michigan,45,619,rv,Live Phone,0.06948345122280154,0.2691304347826087,0
Siena/NYT,3,Michigan,50,619,lv,Live Phone,0.06948345122280154,0.2691304347826087,0
Siena/NYT,3,Michigan,44,619,rv,Live Phone,0.06948345122280154,0.2691304347826087,0
Siena/NYT,3,Michigan,48,619,lv,Live Phone,0.06948345122280154,0.2691304347826087,0
Siena/NYT,3,Wisconsin,50,661,rv,Live Phone,0.06948345122280154,0.28739130434782606,0
Siena/NYT,3,Wisconsin,50,661,lv,Live Phone,0.06948345122280154,0.28739130434782606,0
Siena/NYT,3,Wisconsin,49,661,rv,Live Phone,0.06948345122280154,0.28739130434782606,0
Siena/NYT,3,Wisconsin,49,661,lv,Live Phone,0.06948345122280154,0.28739130434782606,0
Navigator,1.3,Arizona,45,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Arizona,46,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Michigan,44,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Michigan,47,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,North Carolina,46,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,North Carolina,46,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Pennsylvania,44,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Pennsylvania,46,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Wisconsin,45,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Navigator,1.3,Wisconsin,48,600,lv,Text-to-Web,0.06948345122280154,0.2608695652173913,0
Redfield & Wilton Strategies,1.8,NA,47,2584,lv,Online Panel,0.06720551273974976,1,1
InsiderAdvantage,2,Wisconsin,48.3,800,lv,NA,0.06720551273974976,0.34782608695652173,0
RMG Research,2.3,NA,47,2000,rv,Online Panel,0.06720551273974976,0.8695652173913043,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.06720551273974976,1,1
Morning Consult,1.9,NA,50,9682,lv,Online Panel,0.06720551273974976,1,1
Ipsos,2.8,NA,42,1342,rv,Probability Panel,0.06720551273974976,0.5834782608695652,1
Ipsos,2.8,NA,49,1342,rv,Probability Panel,0.06720551273974976,0.5834782608695652,1
Emerson,2.9,Montana,42.5,1000,lv,Online Panel/Text-to-Web,0.06500225396303454,0.43478260869565216,0
Emerson,2.9,Montana,39,1000,lv,Online Panel/Text-to-Web,0.06500225396303454,0.43478260869565216,0
YouGov,3,NA,45,1413,rv,Online Panel,0.06500225396303454,0.6143478260869565,1
Morning Consult,1.9,NA,48,4000,rv,Online Panel,0.06500225396303454,1,1
Morning Consult,1.9,NA,49,10013,lv,Online Panel,0.06500225396303454,1,1
Cygnal,2.1,North Carolina,44.1,600,lv,NA,0.06287122660066728,0.2608695652173913,0
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.06287122660066728,1,1
Morning Consult,1.9,NA,49,10206,lv,Online Panel,0.06287122660066728,1,1
SurveyUSA,2.8,NA,48,1510,lv,Online Panel,0.06287122660066728,0.6565217391304348,1
RMG Research,2.3,Wisconsin,48,800,rv,NA,0.06287122660066728,0.34782608695652173,0
Peak Insights,0.6,Arizona,42,800,lv,NA,0.06287122660066728,0.34782608695652173,0
HighGround,1.8,Arizona,44.4,500,lv,Live Phone,0.06287122660066728,0.21739130434782608,0
Morning Consult,1.9,NA,48,11265,rv,Online Panel,0.06081006262521797,1,1
Morning Consult,1.9,NA,49,9952,lv,Online Panel,0.06081006262521797,1,1
Marist,2.9,NA,51,1513,rv,Live Phone/Online Panel/Text-to-Web,0.06081006262521797,0.6578260869565218,1
Marist,2.9,NA,48,1513,rv,Live Phone/Online Panel/Text-to-Web,0.06081006262521797,0.6578260869565218,1
Hart/POS,2.6,NA,46,1001,rv,Live Phone,0.06081006262521797,0.43521739130434783,1
HarrisX,1.5,NA,49,1011,rv,Online Panel,0.05881647164242988,0.43956521739130433,1
HarrisX,1.5,NA,46,1011,rv,Online Panel,0.05881647164242988,0.43956521739130433,1
HarrisX,1.5,NA,45,1011,rv,Online Panel,0.05881647164242988,0.43956521739130433,1
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.05881647164242988,1,1
Morning Consult,1.9,NA,48,9394,lv,Online Panel,0.05881647164242988,1,1
Redfield & Wilton Strategies,1.8,Arizona,44,567,lv,Online Panel,0.05881647164242988,0.2465217391304348,0
Redfield & Wilton Strategies,1.8,Florida,41,976,lv,Online Panel,0.05881647164242988,0.42434782608695654,0
Redfield & Wilton Strategies,1.8,Georgia,44,1128,lv,Online Panel,0.05881647164242988,0.49043478260869566,0
Redfield & Wilton Strategies,1.8,Michigan,41,771,lv,Online Panel,0.05881647164242988,0.3352173913043478,0
Redfield & Wilton Strategies,1.8,Minnesota,46,538,lv,Online Panel,0.05881647164242988,0.23391304347826086,0
Redfield & Wilton Strategies,1.8,Nevada,40,470,lv,Online Panel,0.05881647164242988,0.20434782608695654,0
Redfield & Wilton Strategies,1.8,New Mexico,44,493,lv,Online Panel,0.05881647164242988,0.21434782608695652,0
Redfield & Wilton Strategies,1.8,North Carolina,41,714,lv,Online Panel,0.05881647164242988,0.31043478260869567,0
Redfield & Wilton Strategies,1.8,Pennsylvania,44,743,lv,Online Panel,0.05881647164242988,0.32304347826086954,0
Redfield & Wilton Strategies,1.8,Wisconsin,43,597,lv,Online Panel,0.05881647164242988,0.25956521739130434,0
TIPP,1.8,NA,46,1326,rv,Online Panel,0.056888238346101516,0.5765217391304348,1
TIPP,1.8,NA,44,1326,rv,Online Panel,0.056888238346101516,0.5765217391304348,1
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.056888238346101516,1,1
Morning Consult,1.9,NA,48,9250,lv,Online Panel,0.056888238346101516,1,1
YouGov,3,NA,50,3092,lv,Online Panel,0.056888238346101516,1,1
YouGov,3,NA,49,3092,lv,Online Panel,0.056888238346101516,1,1
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.05502322005640723,1,1
Morning Consult,1.9,NA,48,9589,lv,Online Panel,0.05502322005640723,1,1
UMass Amherst/YouGov,2.4,NA,46,1000,rv,Online Panel,0.05502322005640723,0.43478260869565216,1
Fabrizio,1.7,Pennsylvania,48,600,lv,Live Phone/Text-to-Web,0.05502322005640723,0.2608695652173913,0
Fabrizio,1.7,Pennsylvania,45,600,lv,Live Phone/Text-to-Web,0.05502322005640723,0.2608695652173913,0
Siena,2.7,New York,53,1199,lv,Live Phone,0.05502322005640723,0.5213043478260869,0
Siena,2.7,New York,49,1199,lv,Live Phone,0.05502322005640723,0.5213043478260869,0
Marquette Law School,3,Wisconsin,49,877,rv,Live Phone/Email,0.05502322005640723,0.38130434782608696,0
Marquette Law School,3,Wisconsin,50,801,lv,Live Phone/Email,0.05502322005640723,0.3482608695652174,0
Marquette Law School,3,Wisconsin,45,877,rv,Live Phone/Email,0.05502322005640723,0.38130434782608696,0
Marquette Law School,3,Wisconsin,46,801,lv,Live Phone/Email,0.05502322005640723,0.3482608695652174,0
Marquette Law School,3,NA,52,879,rv,Probability Panel,0.05502322005640723,0.38217391304347825,1
Marquette Law School,3,NA,53,683,lv,Probability Panel,0.05502322005640723,0.29695652173913045,1
Marquette Law School,3,NA,47,879,rv,Probability Panel,0.05502322005640723,0.38217391304347825,1
Marquette Law School,3,NA,50,683,lv,Probability Panel,0.05502322005640723,0.29695652173913045,1
RMG Research,2.3,NA,47,3000,rv,NA,0.05321934433892151,1,1
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.05321934433892151,1,1
Morning Consult,1.9,NA,48,9998,lv,Online Panel,0.05321934433892151,1,1
Fabrizio/Impact,1.7,Georgia,44,600,lv,Live Phone,0.05321934433892151,0.2608695652173913,0
Fabrizio/Impact,1.7,Georgia,48,600,lv,Live Phone,0.05321934433892151,0.2608695652173913,0
PPP,1.4,Arizona,47,618,rv,NA,0.05147460670170076,0.26869565217391306,0
PPP,1.4,Pennsylvania,47,627,rv,NA,0.05147460670170076,0.27260869565217394,0
PPP,1.4,Georgia,48,662,rv,NA,0.05147460670170076,0.28782608695652173,0
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.05147460670170076,1,1
Morning Consult,1.9,NA,48,10119,lv,Online Panel,0.05147460670170076,1,1
YouGov,3,NA,46,1434,rv,Online Panel,0.05147460670170076,0.6234782608695653,1
Civiqs,2.4,NA,49,1123,rv,Online Panel,0.05147460670170076,0.4882608695652174,1
GQR,2,Pennsylvania,50,500,lv,Live Phone,0.05147460670170076,0.21739130434782608,0
Redfield & Wilton Strategies,1.8,NA,45,1750,lv,Online Panel,0.049787068367863944,0.7608695652173914,1
Morning Consult,1.9,NA,46,4000,rv,Online Panel,0.049787068367863944,1,1
Morning Consult,1.9,NA,48,10354,lv,Online Panel,0.049787068367863944,1,1
McLaughlin,0.5,NA,45,1000,lv,Online Panel,0.049787068367863944,0.43478260869565216,1
McLaughlin,0.5,NA,41,1000,lv,Online Panel,0.049787068367863944,0.43478260869565216,1
Public Opinion Strategies,1.6,Arizona,43,400,lv,Online Panel/Text-to-Web,0.049787068367863944,0.17391304347826086,0
Public Opinion Strategies,1.6,Michigan,45,400,lv,Online Panel/Text-to-Web,0.049787068367863944,0.17391304347826086,0
Public Opinion Strategies,1.6,Nevada,45,400,lv,Online Panel/Text-to-Web,0.049787068367863944,0.17391304347826086,0
Public Opinion Strategies,1.6,Pennsylvania,48,400,lv,Online Panel/Text-to-Web,0.049787068367863944,0.17391304347826086,0
Public Opinion Strategies,1.6,Wisconsin,48,400,lv,Online Panel/Text-to-Web,0.049787068367863944,0.17391304347826086,0
Morning Consult,1.9,NA,47,11538,rv,Online Panel,0.0481548541211964,1,1
Morning Consult,1.9,NA,48,10106,lv,Online Panel,0.0481548541211964,1,1
HarrisX/Harris Poll,1.5,NA,48,2196,rv,Online Panel,0.0481548541211964,0.9547826086956521,1
HarrisX/Harris Poll,1.5,NA,44,2196,rv,Online Panel,0.0481548541211964,0.9547826086956521,1
HarrisX/Harris Poll,1.5,NA,43,2196,rv,Online Panel,0.0481548541211964,0.9547826086956521,1
Ipsos,2.8,NA,43,876,rv,Probability Panel,0.0481548541211964,0.3808695652173913,1
Emerson,2.9,New Hampshire,52.4,1000,rv,Online Panel/Text-to-Web,0.0481548541211964,0.43478260869565216,0
Emerson,2.9,New Hampshire,47.7,1000,rv,Online Panel/Text-to-Web,0.0481548541211964,0.43478260869565216,0
Leger,2,NA,48,786,lv,Online Panel,0.0481548541211964,0.3417391304347826,1
Big Data Poll,1.1,NA,49.4,3097,rv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,49.5,2919,lv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,46.2,3097,rv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,47.2,2919,lv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,44.8,3097,rv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,45.8,2919,lv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,43,3097,rv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Big Data Poll,1.1,NA,44.2,2919,lv,Live Phone/Online Panel/Text-to-Web,0.0481548541211964,1,1
Morning Consult,1.9,Arizona,48,804,rv,Online Panel,0.0481548541211964,0.34956521739130436,0
Morning Consult,1.9,Arizona,49,804,rv,Online Panel,0.0481548541211964,0.34956521739130436,0
Morning Consult,1.9,Georgia,45,799,rv,Online Panel,0.0481548541211964,0.3473913043478261,0
Morning Consult,1.9,Georgia,47,799,rv,Online Panel,0.0481548541211964,0.3473913043478261,0
Morning Consult,1.9,Michigan,51,706,rv,Online Panel,0.0481548541211964,0.30695652173913046,0
Morning Consult,1.9,Michigan,53,706,rv,Online Panel,0.0481548541211964,0.30695652173913046,0
Morning Consult,1.9,Nevada,43,454,rv,Online Panel,0.0481548541211964,0.1973913043478261,0
Morning Consult,1.9,Nevada,47,454,rv,Online Panel,0.0481548541211964,0.1973913043478261,0
Morning Consult,1.9,North Carolina,44,706,rv,Online Panel,0.0481548541211964,0.30695652173913046,0
Morning Consult,1.9,North Carolina,46,706,rv,Online Panel,0.0481548541211964,0.30695652173913046,0
Morning Consult,1.9,Pennsylvania,44,804,rv,Online Panel,0.0481548541211964,0.34956521739130436,0
Morning Consult,1.9,Pennsylvania,46,804,rv,Online Panel,0.0481548541211964,0.34956521739130436,0
Morning Consult,1.9,Wisconsin,44,700,rv,Online Panel,0.0481548541211964,0.30434782608695654,0
Morning Consult,1.9,Wisconsin,49,700,rv,Online Panel,0.0481548541211964,0.30434782608695654,0
Fabrizio/Impact,1.7,Ohio,39,600,lv,Live Phone,0.0481548541211964,0.2608695652173913,0
Fabrizio/Impact,1.7,Ohio,42,600,lv,Live Phone,0.0481548541211964,0.2608695652173913,0
Susquehanna,2.3,Pennsylvania,47,600,lv,NA,0.0481548541211964,0.2608695652173913,0
Morning Consult,1.9,NA,47,4000,rv,Online Panel,0.046576150222383414,1,1
